曲名,アーティスト,YT投稿日,YT再生数,漢字ポジティブ合計スコア,ポジティブな漢字割合,ネガティブな漢字割合,標準偏差,ポジ最大,ネガ最大,最もポジティブな漢字,最もネガティブな漢字,漢字頻度順
愛して愛して愛して,Ado,2015-03-06,102964995,0.4683967381715770,47.91666666666670,52.083333333333300,0.0704948,0.13706866,-0.1242975,愛,負,愛(13) 子(6) 苦(6) 人(5) 足(4) 首(3) 輪(3) 体(3) 遠(2) 欲(2) 呪(2) 見(2) 絞(2) 狂(2) 解(2) 身(2) 誰(2) 負(2) 全(2) 部(2) 離(2) 幸(2) 昔(1) 巻(1) 叫(1) 怒(1) 捨(1) 強(1) 吐(1) 成(1) 績(1) 良(1) 縛(1) 止(1) 大(1) 小(1) 彼(1) 私(1) 育(1) 館(1) 裏(1) 告(1) 白(1) 嘘(1) 好(1) 汚(1) 背(1)
Flavor Of Life - Ballad Version,Hikaru Utada,2015-02-06,47675286,-1.1758946850895900,35.483870967741900,64.51612903225810,0.06538998,0.13944751,-0.12289108,夢,降,君(5) 後(4) 言(3) 解(3) 魔(3) 法(3) 淡(3) 苦(3) 人(3) 間(2) 出(2) 味(2) 思(2) 時(2) 願(2) 友(1) 達(1) 恋(1) 中(1) 地(1) 点(1) 収(1) 穫(1) 日(1) 夢(1) 見(1) 青(1) 一(1) 歩(1) 踏(1) 甘(1) 誘(1) 文(1) 句(1) 無(1) 興(1) 通(1) 生(1) 捨(1) 急(1) 聞(1) 消(1) 笑(1) 顔(1) 私(1) 信(1) 愛(1) 大(1) 好(1) 方(1) 忘(1) 香(1) 突(1) 然(1) 頃(1) 降(1) 雪(1) 白(1) 素(1) 直(1) 喜(1) 未(1) 来(1) 手(1) 限(1) 過(1)
季節は次々死んでいく,amazarashi,2015-02-03,58384497,0.4105858281254770,42.672413793103400,57.327586206896600,0.06506615,0.17621064,-0.12137893,歌,出,絶(8) 生(6) 最(6) 命(5) 歌(5) 詩(5) 日(5) 行(5) 君(5) 不(4) 僕(4) 過(4) 去(4) 夢(4) 悩(4) 次(3) 拝(3) 啓(3) 低(3) 悪(3) 後(3) 花(3) 苦(3) 嘆(3) 悲(3) 途(3) 陽(3) 射(3) 季(2) 節(2) 死(2) 風(2) 街(2) 足(2) 雨(2) 味(2) 確(2) 明(2) 忌(2) 告(2) 縁(2) 残(2) 骸(2) 捨(2) 息(2) 世(2) 咲(2) 伝(2) 変(2) 遷(2) 急(2) 顔(2) 返(2) 輪(2) 声(1) 色(1) 酔(1) 男(1) 月(1) 見(1) 上(1) 無(1) 粋(1) 泥(1) 活(1) 目(1) 彷(1) 徨(1) 挙(1) 動(1) 審(1) 駅(1) 前(1) 呼(1) 半(1) 透(1) 影(1) 雲(1) 割(1) 賑(1) 夏(1) 干(1) 追(1) 灯(1) 火(1) 意(1) 安(1) 定(1) 自(1) 我(1) 嫌(1) 闇(1) 晴(1) 根(1) 腐(1) 預(1) 疲(1) 引(1) 照(1) 夕(1) 戻(1) 歩(1) 出(1) 背(1) 中(1) 何(1) 拾(1) 置(1) 今(1) 亡(1) 想(1) 望(1) 郷(1) 始(1) 思(1) 随(1) 分(1) 遠(1) 散(1) 廻(1) 還(1)
アスノヨゾラ哨戒班 (feat. IA),Orangestar,2015-01-12,61335662,0.5866040661931040,44.60431654676260,55.39568345323740,0.061063666,0.13944751,-0.12355663,夢,吐,日(9) 君(8) 僕(7) 来(6) 明(6) 未(5) 思(4) 願(3) 世(3) 界(3) 変(3) 気(2) 少(2) 叶(2) 無(2) 夢(2) 待(2) 叫(2) 夜(2) 舞(2) 言(2) 笑(2) 本(2) 出(2) 想(2) 分(1) 次(1) 第(1) 敵(1) 選(1) 戦(1) 年(1) 描(1) 怖(1) 嫌(1) 過(1) 去(1) 如(1) 何(1) 置(1) 月(1) 沈(1) 陽(1) 昇(1) 違(1) 手(1) 空(1) 彼(1) 方(1) 闇(1) 照(1) 魁(1) 星(1) 向(1) 終(1) 昨(1) 期(1) 残(1) 酷(1) 見(1) 当(1) 綺(1) 麗(1) 忘(1) 仕(1) 翔(1) 妄(1) 独(1) 歩(1) 藍(1) 色(1) 風(1) 吐(1) 幻(1) 壊(1) 踠(1) 逢(1) 行(1) 一(1) 今(1)
Story,AI,2014-12-03,62099753,0.1440228298306470,42.99065420560750,57.00934579439250,0.058714088,0.13773179,-0.1690867,生,説,時(6) 痛(4) 私(4) 笑(4) 一(4) 君(4) 人(4) 共(4) 守(3) 流(3) 日(3) 光(3) 照(3) 言(2) 葉(2) 強(2) 何(2) 顔(2) 見(2) 思(2) 傷(2) 付(2) 限(1) 中(1) 出(1) 来(1) 想(1) 伝(1) 閉(1) 込(1) 胸(1) 消(1) 今(1) 緒(1) 泣(1) 恐(1) 説(1) 明(1) 無(1) 理(1) 頼(1) 欲(1) 疲(1) 肩(1) 息(1) 孤(1) 独(1) 重(1) 扉(1) 立(1) 上(1) 動(1) 始(1) 染(1) 色(1) 違(1) 自(1) 分(1) 作(1) 生(1) 諦(1) 優(1)
天ノ弱,Wolpis Carter,2014-11-11,54190574,0.1006034016609190,42.47787610619470,57.52212389380530,0.06436975,0.13706866,-0.12355663,愛,吐,僕(10) 君(5) 愛(3) 日(3) 見(3) 言(3) 葉(3) 待(3) 前(2) 思(2) 事(2) 話(2) 天(2) 考(2) 両(2) 手(2) 零(2) 捨(2) 宛(2) 裏(2) 友(1) 達(1) 戻(1) 以(1) 上(1) 望(1) 構(1) 嘘(1) 吐(1) 今(1) 地(1) 方(1) 晴(1) 昨(1) 暇(1) 一(1) 満(1) 喫(1) 別(1) 本(1) 当(1) 回(1) 頭(1) 中(1) 貰(1) 限(1) 消(1) 耗(1) 品(1) 要(1) 姿(1) 知(1) 気(1) 狂(1) 下(1) 感(1) 情(1) 綺(1) 麗(1) 汚(1) 進(1) 止(1) 縮(1) 隙(1) 何(1) 埋(1) 素(1) 直(1) 出(1) 来(1) 性(1) 弱(1) 虫(1) 渡(1) 誰(1) 譲(1)
クリスマス・イブ,Tatsuro Yamashita,2014-10-07,18651872,-0.0386445820331573,43.24324324324320,56.75675675675680,0.05648127,0.117716074,-0.12289108,君,降,夜(4) 君(3) 雨(2) 更(2) 過(2) 雪(2) 変(2) 来(2) 想(2) 心(1) 深(1) 秘(1) 叶(1) 必(1) 今(1) 言(1) 気(1) 消(1) 残(1) 降(1) 続(1) 街(1) 角(1) 銀(1) 色(1)
オドループ,frederic,2014-08-27,164169046,3.153737455606460,63.2258064516129,36.774193548387100,0.056799565,0.13773179,-0.115278006,生,意,夜(29) 踊(25) 気(13) 知(13) 入(12) 待(6) 退(4) 思(4) 僕(4) 屈(3) 生(2) 人(2) 変(2) 大(2) 切(2) 場(1) 幸(1) 討(1) 論(1) 何(1) 正(1) 義(1) 意(1) 噛(1) 越(1) 感(1) 情(1) 全(1) 部(1) 詰(1) 込(1) 行(1) 動(1) 音(1) 楽(1) 現(1) 状(1) 世(1) 一(1) 傷(1) 未(1) 来(1) 色(1) 塗(1) 笑(1) 顔(1) 泣(1)
修羅,DOES,2014-08-06,14848464,-0.6203592196106910,29.850746268656700,70.1492537313433,0.046549,0.09504491,-0.12137893,僕,出,僕(3) 一(3) 憂(2) 募(2) 二(2) 火(2) 三(2) 四(2) 思(2) 街(1) 角(1) 色(1) 少(1) 女(1) 縄(1) 張(1) 寂(1) 旋(1) 風(1) 揺(1) 耳(1) 障(1) 誘(1) 惑(1) 花(1) 椿(1) 香(1) 雲(1) 無(1) 午(1) 後(1) 修(1) 羅(1) 騒(1) 焼(1) 付(1) 想(1) 重(1) 面(1) 影(1) 見(1) 頂(1) 垂(1) 消(1) 飛(1) 駆(1) 抜(1) 撃(1) 悩(1) 燻(1) 日(1) 出(1) 薄(1) 大(1) 人(1) 燃(1)
恋愛裁判,Rib,2014-06-10,59990416,-0.8483667373657230,40.52287581699350,59.47712418300650,0.07472363,0.13773179,-0.14203492,生,偽,君(13) 僕(9) 罪(6) 愛(4) 手(3) 裁(3) 判(3) 問(3) 有(3) 魔(2) 全(2) 見(2) 行(2) 一(2) 度(2) 的(2) 犯(2) 小(2) 先(2) 恋(2) 最(2) 終(2) 弁(2) 論(2) 涙(2) 後(2) 悪(2) 人(2) 情(1) 状(1) 酌(1) 量(1) 独(1) 生(1) 眼(1) 金(1) 輪(1) 際(1) 心(1) 入(1) 替(1) 執(1) 猶(1) 予(1) 逃(1) 計(1) 画(1) 工(1) 作(1) 騙(1) 品(1) 告(1) 事(1) 態(1) 暗(1) 闇(1) 突(1) 落(1) 証(1) 拠(1) 取(1) 繕(1) 監(1) 獄(1) 閉(1) 込(1) 性(1) 格(1) 題(1) 過(1) 戻(1) 口(1) 護(1) 許(1) 完(1) 同(1) 悲(1) 互(1) 合(1) 宿(1) 命(1) 決(1) 身(1) 刑(1) 償(1) 覚(1) 悟(1) 死(1) 守(1) 教(1) 真(1) 実(1) 偽(1) 密(1) 微(1) 笑(1)
Wake up!,AAA,2014-06-06,65400030,0.5199701525270940,54.088050314465400,45.911949685534600,0.055974133,0.13944751,-0.12137893,夢,出,夢(6) 出(5) 絆(4) 果(4) 日(4) 前(3) 突(3) 進(3) 変(3) 照(3) 俺(3) 全(3) 度(3) 航(2) 走(2) 見(2) 欠(2) 片(2) 合(2) 間(2) 燃(2) 目(2) 明(2) 心(2) 任(2) 輝(2) 自(1) 由(1) 羅(1) 針(1) 盤(1) 路(1) 切(1) 開(1) 力(1) 疾(1) 次(1) 朝(1) 待(1) 太(1) 陽(1) 空(1) 引(1) 誰(1) 解(1) 未(1) 来(1) 波(1) 煌(1) 閃(1) 過(1) 事(1) 完(1) 焼(1) 一(1) 決(1) 逸(1) 瞬(1) 乗(1) 越(1) 可(1) 能(1) 性(1) 後(1) 熱(1) 激(1) 連(1) 鎖(1) 好(1) 奇(1) 想(1) 指(1) 場(1) 所(1) 海(1) 図(1) 広(1) 秘(1) 掴(1) 取(1) 料(1) 満(1) 先(1) 頭(1) 希(1) 望(1) 武(1) 器(1) 不(1) 安(1) 向(1) 東(1) 西(1) 南(1) 北(1) 楽(1) 足(1) 彼(1) 方(1) 高(1) 宝(1) 探(1) 終(1) 振(1) 返(1) 湧(1) 上(1) 勇(1) 気(1) 強(1) 軌(1) 跡(1)
ギミチョコ！！,BABYMETAL,2014-02-26,201182838,0.2984383702278140,60.86956521739130,39.130434782608700,0.05596056,0.071328044,-0.10337165,心,頑,超(6) 最(2) 近(2) 心(2) 配(2) 待(2) 頑(2) 張(2) 願(1) 早(1) 食(1)
神のまにまに,Eruno,2014-02-07,51067277,0.5607562065124510,48.201438848920900,51.798561151079100,0.064913474,0.17621064,-0.116518915,歌,視,地(5) 球(5) 愛(5) 君(4) 神(4) 仰(3) 誰(3) 笑(3) 大(3) 思(2) 自(2) 八(2) 百(2) 万(2) 生(2) 素(2) 敵(2) 教(2) 騒(2) 歩(2) 先(2) 長(2) 人(2) 僕(2) 分(2) 花(2) 通(1) 己(1) 嫌(1) 悪(1) 痛(1) 悲(1) 逃(1) 込(1) 場(1) 所(1) 探(1) 岩(1) 隙(1) 間(1) 引(1) 月(1) 太(1) 陽(1) 無(1) 視(1) 眠(1) 風(1) 力(1) 飲(1) 歌(1) 北(1) 南(1) 右(1) 左(1) 泥(1) 行(1) 正(1) 願(1) 心(1) 醜(1) 苦(1) 毎(1) 日(1) 奇(1) 跡(1) 言(1) 聞(1) 偶(1) 然(1) 意(1) 味(1) 例(1) 許(1) 男(1) 女(1) 恋(1) 回(1) 本(1) 当(1) 事(1) 案(1) 外(1) 中(1) 馬(1) 鹿(1) 裸(1) 踊(1) 鏡(1) 見(1) 覧(1) 照(1) 光(1) 咲(1) 天(1) 届(1)
千本桜,WagakkiBand,2014-01-31,169059532,-3.1681395322084400,33.89830508474580,66.10169491525420,0.056271665,0.17621064,-0.13836104,歌,反,千(7) 世(6) 本(5) 桜(5) 夜(5) 紛(5) 君(5) 線(5) 抜(5) 声(4) 届(4) 光(4) 戦(4) 走(4) 少(4) 此(4) 処(4) 宴(4) 鋼(4) 檻(4) 遥(3) 彼(3) 方(3) 銃(3) 打(3) 国(3) 断(3) 頭(3) 台(3) 見(3) 青(2) 藍(2) 空(2) 大(2) 環(2) 状(2) 東(2) 奔(2) 西(2) 年(2) 女(2) 無(2) 双(2) 浮(2) 随(2) 下(2) 三(2) 界(2) 常(2) 之(2) 闇(2) 嘆(2) 唄(2) 聞(2) 胆(1) 不(1) 敵(1) 革(1) 命(1) 磊(1) 落(1) 反(1) 家(1) 日(1) 丸(1) 印(1) 二(1) 輪(1) 車(1) 転(1) 悪(1) 霊(1) 退(1) 散(1) 百(1) 錬(1) 磨(1) 目(1) 将(1) 校(1) 花(1) 魁(1) 道(1) 中(1) 皆(1) 集(1) 聖(1) 者(1) 行(1) 進(1) 禅(1) 定(1) 門(1) 潜(1) 安(1) 楽(1) 浄(1) 土(1) 厄(1) 払(1) 終(1) 幕(1) 団(1) 円(1) 拍(1) 手(1) 合(1) 間(1) 希(1) 望(1) 丘(1) 閃(1) 弾(1) 上(1) 飛(1) 降(1) 歌(1) 僕(1) 踊(1) 撃(1)
冬物語,J SOUL BROTHERS III,2013-10-08,34008377,0.9380939304828640,51.048951048951100,48.95104895104900,0.059503272,0.13944751,-0.12289108,夢,降,雪(4) 今(3) 冬(3) 物(3) 語(3) 愛(3) 過(3) 出(2) 抱(2) 始(2) 痛(2) 溶(2) 恋(2) 暖(2) 深(2) 幸(2) 瞬(2) 間(2) 一(2) 緒(2) 願(2) 哀(2) 涙(2) 全(2) 部(2) 受(2) 止(2) 初(2) 思(2) 来(2) 二(2) 人(2) 伝(2) 待(2) 寒(1) 夜(1) 星(1) 鮮(1) 光(1) 降(1) 僕(1) 住(1) 街(1) 居(1) 場(1) 所(1) 逃(1) 簡(1) 単(1) 大(1) 切(1) 夢(1) 失(1) 世(1) 界(1) 辛(1) 事(1) 溢(1) 悪(1) 戯(1) 傷(1) 付(1) 挫(1) 帰(1) 歩(1) 遥(1) 遠(1) 道(1) 激(1) 風(1) 凍(1) 青(1) 変(1) 年(1) 終(1) 去(1) 未(1) 繋(1) 現(1) 在(1) 悲(1) 鳴(1) 心(1) 配(1) 優(1) 言(1) 葉(1) 凛(1) 強(1) 生(1) 温(1) 誓(1) 春(1) 花(1) 真(1) 白(1) 下(1) 蠢(1) 解(1) 朝(1) 咲(1)
マトリョシカ,Kenshi Yonezu,2013-10-01,72438325,0.2951699420809750,48.57142857142860,51.42857142857140,0.056989457,0.17621064,-0.12355663,歌,吐,全(6) 部(6) 私(5) 感(4) 叩(4) 狂(3) 痛(3) 教(3) 出(3) 度(3) 待(3) 誰(2) 知(2) 継(2) 接(2) 歌(2) 世(2) 界(2) 舞(2) 頂(2) 戴(2) 弦(2) 弾(2) 情(2) 良(2) 好(2) 鍵(2) 笑(2) 踊(2) 手(2) 飛(2) 足(2) 取(2) 歪(2) 受(2) 止(2) 事(2) 一(2) 考(1) 過(1) 届(1) 頭(1) 経(1) 針(1) 四(1) 時(1) 逆(1) 回(1) 割(1) 記(1) 憶(1) 投(1) 深(1) 馬(1) 鹿(1) 溜(1) 幼(1) 稚(1) 調(1) 子(1) 温(1) 溶(1) 吐(1) 両(1) 聞(1) 大(1) 頬(1) 抓(1) 我(1) 慢(1) 素(1) 敵(1) 泣(1) 言(1) 人(1) 前(1) 酔(1) 潰(1) 今(1) 日(1) 杯(1)
パンダヒーロー,Kenshi Yonezu,2013-10-01,31111313,-2.0811767131090200,34.285714285714300,65.71428571428570,0.04869124,0.17621064,-0.14061823,歌,煙,一(7) 人(5) 行(4) 手(3) 場(3) 何(3) 昨(3) 日(3) 殺(3) 言(3) 遊(3) 処(2) 目(2) 登(2) 葉(2) 歌(2) 嫌(2) 我(2) 望(2) 廃(1) 材(1) 錆(1) 車(1) 輪(1) 銘(1) 狂(1) 絵(1) 画(1) 市(1) 黄(1) 色(1) 盤(1) 注(1) 射(1) 針(1) 縫(1) 糸(1) 困(1) 呼(1) 送(1) 電(1) 塔(1) 囲(1) 白(1) 黒(1) 曖(1) 昧(1) 正(1) 義(1) 左(1) 金(1) 属(1) 吐(1) 犬(1) 相(1) 種(1) 粒(1) 奥(1) 方(1) 呑(1) 頼(1) 願(1) 林(1) 檎(1) 差(1) 出(1) 声(1) 愚(1) 図(1) 煙(1) 蒸(1) 気(1) 喧(1) 騒(1) 狙(1) 眩(1) 三(1) 間(1) 二(1) 点(1) 上(1) 感(1) 情(1) 制(1) 限(1) 被(1) 猫(1) 鳴(1) 消(1) 今(1) 更(1) 売(1) 女(1) 暴(1) 蜘(1) 蛛(1) 仔(1) 警(1) 報(1) 灯(1) 壊(1) 回(1) 管(1)
脳漿炸裂ガール,rerulili,2013-09-13,74505796,-2.288782455027100,42.391304347826100,57.608695652173900,0.058340926,0.13773179,-0.13836104,生,反,私(7) 脳(5) 子(4) 年(4) 一(4) 自(3) 問(3) 無(3) 上(3) 食(3) 女(3) 愛(3) 裂(3) 狂(3) 踊(3) 後(3) 今(3) 生(3) 答(2) 暗(2) 前(2) 情(2) 不(2) 理(2) 出(2) 方(2) 顔(2) 面(2) 壊(2) 合(2) 神(2) 漿(2) 炸(2) 頃(2) 死(2) 抱(2) 激(2) 汁(2) 分(2) 泌(2) 月(2) 向(2) 番(2) 号(2) 会(2) 麻(2) 身(2) 体(2) 限(1) 苦(1) 言(1) 挫(1) 傷(1) 礁(1) 乗(1) 頭(1) 葉(1) 新(1) 痛(1) 共(1) 有(1) 報(1) 収(1) 束(1) 条(1) 水(1) 吐(1) 瀉(1) 物(1) 噴(1) 妄(1) 想(1) 注(1) 意(1) 崩(1) 諸(1) 行(1) 常(1) 力(1) 草(1) 給(1) 仰(1) 候(1) 就(1) 職(1) 接(1) 交(1) 渉(1) 決(1) 携(1) 帯(1) 紛(1) 失(1) 精(1) 滅(1) 律(1) 経(1) 題(1) 御(1) 託(1) 並(1) 結(1) 局(1) 凹(1) 凸(1) 擦(1) 気(1) 持(1) 良(1) 棒(1) 殴(1) 紅(1) 華(1) 咲(1) 乱(1) 震(1) 電(1) 話(1) 現(1) 在(1) 使(1) 弁(1) 護(1) 士(1) 本(1) 売(1) 濃(1) 頼(1) 東(1) 京(1) 量(1) 産(1) 蓮(1) 托(1) 祭(1) 道(1) 化(1) 師(1) 恋(1) 悪(1) 魔(1) 触(1) 覚(1) 時(1) 刻(1) 唄(1) 思(1) 飛(1) 入(1) 参(1) 戦(1) 目(1) 当(1) 控(1) 二(1) 次(1) 焼(1) 肉(1) 五(1) 反(1) 田(1) 弱(1) 感(1) 染(1) 薄(1) 型(1) 解(1) 約(1) 証(1) 度(1) 確(1) 手(1) 招(1) 尻(1) 尾(1) 振(1) 従(1) 順(1) 犬(1) 可(1) 最(1) 初(1) 求(1) 縄(1) 縛(1) 枕(1) 仕(1) 事(1) 内(1) 薬(1) 溺(1) 宇(1) 宙(1) 彼(1) 漕(1) 美(1) 少(1) 変(1) 古(1) 脱(1) 捨(1)
しかばねの踊り,Kikuo,2013-08-31,22598845,-0.0609907358884811,48.4472049689441,51.5527950310559,0.06526639,0.13773179,-0.11982277,生,死,踊(21) 頭(11) 音(10) 場(9) 墓(7) 楽(6) 象(6) 憑(3) 怨(3) 念(3) 有(3) 無(3) 魑(3) 魅(3) 魍(3) 魎(3) 一(3) 歩(3) 黄(2) 泉(2) 陽(2) 気(2) 死(2) 甘(2) 美(2) 園(2) 生(2) 心(2) 腐(2) 腸(2) 詰(2) 仲(2) 間(2) 入(2) 時(2) 何(1) 国(1) 旅(1) 共(1) 招(1) 待(1) 苦(1) 浮(1) 世(1) 離(1) 方(1) 姿(1) 見(1) 自(1) 分(1) 刑(1) 事(1) 罰(1) 思(1) 考(1) 解(1) 放(1) 調(1) 子(1) 逃(1) 霊(1) 脳(1) 脂(1) 居(1) 所(1)
恋音と雨空,AAA,2013-08-07,120317778,0.5784647539258000,46.666666666666700,53.333333333333300,0.056284647,0.17621064,-0.12289108,歌,降,好(11) 願(6) 言(6) 間(6) 一(6) 恋(6) 雨(6) 伝(5) 時(5) 日(5) 君(5) 先(4) 人(4) 怖(3) 秒(3) 長(3) 音(3) 空(3) 今(3) 溶(2) 数(2) 傘(2) 待(2) 度(2) 幸(2) 恐(2) 募(1) 離(1) 土(1) 砂(1) 降(1) 中(1) 取(1) 行(1) 合(1) 場(1) 所(1) 面(1) 影(1) 濡(1) 手(1) 出(1) 来(1) 始(1) 戻(1) 揺(1) 信(1) 明(1) 笑(1) 流(1) 去(1) 力(1) 雫(1) 頬(1) 絶(1) 止(1) 歌(1) 街(1) 羨(1) 増(1) 望(1) 僕(1) 想(1) 重(1) 横(1) 顔(1) 見(1) 握(1) 抱(1) 違(1) 直(1) 試(1) 練(1) 事(1) 実(1) 通(1) 愛(1) 失(1) 知(1) 本(1) 当(1) 気(1) 持(1) 確(1)
ワンルーム･ディスコ,Perfume,2013-06-18,16674217,0.7997640483081340,58.55855855855860,41.44144144144140,0.05590135,0.13773179,-0.12137893,生,出,分(6) 新(4) 場(4) 所(4) 思(4) 練(4) 物(3) 気(3) 見(3) 楽(3) 出(3) 空(3) 少(2) 半(2) 生(2) 活(2) 軽(2) 慣(2) 部(2) 屋(2) 片(2) 付(2) 買(2) 遠(2) 向(2) 君(2) 何(2) 多(2) 音(2) 計(2) 画(2) 今(2) 日(2) 面(2) 白(2) 揺(2) 荷(1) 重(1) 窓(1) 開(1) 風(1) 景(1) 落(1) 着(1) 目(1) 閉(1) 昼(1) 間(1) 街(1) 明(1) 星(1) 眩(1) 光(1) 溶(1) 消(1)
RPG,SEKAI NO OWARI,2013-04-22,250115216,0.7397982105612760,52.459016393442600,47.540983606557400,0.05777585,0.13773179,-0.12137893,生,出,僕(13) 人(11) 目(10) 一(10) 海(9) 指(9) 歩(9) 空(7) 青(7) 澄(7) 渡(7) 怖(7) 大(6) 出(5) 君(4) 丈(3) 夫(3) 切(2) 何(2) 壊(2) 夜(2) 星(2) 探(2) 悪(2) 魔(2) 思(2) 逢(2) 座(1) 流(1) 群(1) 見(1) 元(1) 気(1) 今(1) 方(1) 法(1) 憑(1) 的(1) 事(1) 日(1) 約(1) 束(1) 場(1) 所(1) 必(1) 世(1) 間(1) 惑(1) 自(1) 分(1) 決(1) 答(1) 煌(1) 生(1) 中(1) 本(1) 当(1) 街(1) 抜(1) 次(1) 愛(1) 地(1) 球(1)
ないものねだり,友成空,2013-04-13,126522111,2.060060597956180,50.0,50.0,0.061326306,0.12563387,-0.12289108,美,降,心(12) 君(8) 僕(6) 人(4) 舞(3) 教(2) 見(2) 風(2) 吹(2) 二(2) 恋(2) 宙(2) 聞(2) 来(2) 思(2) 子(1) 供(1) 何(1) 欲(1) 美(1) 好(1) 店(1) 員(1) 答(1) 綿(1) 毛(1) 揺(1) 私(1) 話(1) 屋(1) 週(1) 行(1) 連(1) 雨(1) 降(1) 燃(1) 過(1) 去(1) 囚(1) 未(1) 消(1) 高(1)
六兆年と一夜物語,SorAZ,2013-01-07,54139384,-2.002622004598380,36.18090452261310,63.81909547738690,0.05747932,0.13944751,-0.12355663,夢,吐,知(16) 本(12) 当(12) 何(7) 僕(7) 君(7) 焼(6) 名(5) 無(5) 夕(5) 手(5) 子(4) 中(4) 吸(4) 込(4) 消(4) 引(3) 死(3) 時(2) 誰(2) 忌(2) 雨(2) 上(2) 温(2) 見(2) 日(2) 前(2) 人(2) 以(2) 外(2) 皆(2) 今(2) 代(1) 集(1) 落(1) 幼(1) 少(1) 年(1) 産(1) 鬼(1) 身(1) 余(1) 罰(1) 受(1) 悲(1) 事(1) 小(1) 叱(1) 後(1) 寒(1) 夢(1) 吐(1) 出(1) 様(1) 暴(1) 力(1) 蔑(1) 目(1) 毎(1) 立(1) 話(1) 舌(1) 居(1) 場(1) 所(1) 処(1) 一(1) 緒(1) 帰(1) 供(1) 慣(1) 他(1) 殺(1) 暮(1) 夜(1) 明(1) 遊(1) 疲(1) 捕(1) 世(1) 界(1) 声(1) 聞(1) 全(1) 類(1) 抗(1) 間(1) 思(1) 耳(1) 鳴(1)
ナチュラルに恋して,Perfume,2012-02-28,18309305,0.7757792249321940,40.19607843137260,59.80392156862750,0.06701919,0.13706866,-0.15132867,愛,借,愛(8) 気(8) 恋(7) 肩(4) 君(4) 手(3) 繋(3) 寄(3) 合(3) 何(3) 持(3) 一(3) 番(3) 本(3) 物(3) 頑(2) 張(2) 日(2) 見(2) 人(2) 者(2) 不(2) 安(2) 笑(2) 眠(2) 全(1) 然(1) 今(1) 記(1) 念(1) 時(1) 計(1) 針(1) 進(1) 忙(1) 携(1) 帯(1) 電(1) 話(1) 誰(1) 届(1) 好(1) 映(1) 画(1) 横(1) 借(1)
つけまつける,Kyary Pamyu Pamyu,2011-12-07,63409250,-0.6020227521657940,28.57142857142860,71.42857142857140,0.046354026,0.1118086,-0.08361453,空,上,身(4) 見(4) 変(4) 付(2) 魔(2) 法(2) 自(2) 信(2) 世(2) 界(2) 同(2) 空(2) 心(2) 角(2) 度(2) 次(2) 第(2) 顔(2) 気(1) 分(1) 上(1) 向(1) 小(1) 着(1) 笑(1)
フライングゲット,AKB48,2011-10-27,103438577,2.285882253199820,58.78378378378380,41.21621621621620,0.058703948,0.117716074,-0.12137893,君,出,僕(9) 君(9) 誰(6) 恋(5) 一(4) 足(4) 微(4) 笑(4) 方(4) 目(2) 見(2) 先(2) 気(2) 持(2) 今(2) 手(2) 入(2) 何(2) 言(2) 前(2) 心(2) 内(2) 感(2) 鉄(2) 板(2) 早(2) 好(2) 男(2) 勇(2) 番(2) 乗(2) 容(1) 赦(1) 太(1) 陽(1) 強(1) 火(1) 照(1) 自(1) 惚(1) 温(1) 度(1) 急(1) 上(1) 昇(1) 落(1) 着(1) 真(1) 夏(1) 性(1) 人(1) 合(1) 逸(1) 動(1) 揺(1) 純(1) 情(1) 砂(1) 浜(1) 告(1) 白(1) 素(1) 直(1) 楽(1) 誘(1) 来(1) 妄(1) 想(1) 声(1) 掛(1) 始(1) 空(1) 振(1) 当(1) 黙(1) 売(1) 切(1) 無(1) 双(1) 予(1) 約(1) 待(1) 出(1) 抜(1) 得(1) 意(1)
PONPONPON,Kyary Pamyu Pamyu,2011-07-16,204294579,-0.5969464480876920,41.66666666666670,58.333333333333300,0.065647185,0.1118086,-0.12137893,空,出,街(4) 空(4) 進(4) 交(2) 差(2) 点(2) 真(2) 中(2) 手(2) 見(2) 上(2) 泣(2) 早(2) 前(2) 出(2) 乗(2) 道(2) 色(2) 捨(2) 悪(2) 子(2)
LOVE SONG,J SOUL BROTHERS III,2011-04-18,18805444,1.4993723630905200,49.166666666666700,50.83333333333330,0.06423193,0.13773179,-0.12137893,生,出,君(8) 僕(7) 日(5) 今(4) 顔(3) 来(3) 必(3) 瞳(2) 未(2) 映(2) 言(2) 抱(2) 汚(2) 風(2) 吹(2) 空(2) 見(2) 上(2) 瞬(2) 間(2) 想(2) 浮(2) 人(2) 合(2) 嘆(2) 平(2) 気(2) 愛(2) 強(2) 無(1) 防(1) 備(1) 笑(1) 思(1) 胸(1) 溢(1) 並(1) 迷(1) 真(1) 実(1) 伝(1) 続(1) 過(1) 行(1) 常(1) 中(1) 出(1) 逢(1) 春(1) 夜(1) 生(1) 恋(1) 触(1) 絆(1) 変(1) 朝(1) 痛(1) 悲(1) 信(1) 差(1) 伸(1) 手(1) 掴(1) 欲(1) 祈(1) 庇(1) 守(1) 幸(1) 奏(1) 歩(1) 幅(1) 詩(1)
